51.00000076	0	102.0000015	255
42.50000127	8.500000443	110.500001	255
34.00000177	17.00000089	119.0000005	255
25.50000038	25.50000038	127.5	255
17.00000089	34.00000177	136.0000071	255
8.500000443	42.50000127	144.499999	255
0	51.00000076	153.0000061	255
0	56.66666709	158.6666724	255
0	62.33333342	164.3333387	255
0	68.00000355	170.0000051	255
0	73.66666988	175.6666714	255
0	79.3333362	181.3333377	255
0	85.00000253	187.0000041	255
0	90.66666886	192.6666704	255
0	96.33333519	198.3333367	255
0	102.0000015	204.000003	255
0	102.0000015	211.2857169	255
0	102.0000015	218.5714307	255
0	102.0000015	225.8571446	255
0	102.0000015	233.1428584	255
0	102.0000015	240.4285723	255
0	102.0000015	247.7142861	255
0	102.0000015	255	255
4.63636349	106.6363683	255	255
9.272726979	111.2727275	255	255
13.90909094	115.9090944	255	255
18.54545396	120.5454612	255	255
23.18181887	125.1818204	255	255
27.81818189	129.8181796	255	255
32.4545449	134.454554	255	255
37.09090792	139.0909132	255	255
41.72727473	143.7272725	255	255
46.36363775	148.3636469	255	255
51.00000076	153.0000061	255	255
58.28571461	160.2857199	255	255
65.57143226	167.5714338	255	255
72.85714611	174.8571476	255	255
80.14285997	182.1428615	255	255
87.42857382	189.4285753	255	255
94.71428767	196.7142892	255	255
102.0000015	204.000003	255	255
110.500001	212.5000101	246.5000081	255
119.0000005	221.000002	238.000001	255
127.5	229.4999939	229.4999939	255
136.0000071	238.000001	221.000002	255
144.499999	246.5000081	212.5000101	255
153.0000061	255	204.000003	255
172.125003	255	197.6250091	255
191.25	255	191.25	255
210.374997	255	184.8750061	255
229.4999939	255	178.5000122	255
242.249997	255	140.250003	255
255	255	102.0000015	255
252.9375011	233.8750032	95.29166669	255
250.8750021	212.7500063	88.58333945	255
248.8125032	191.6250095	81.87500462	255
246.7500043	170.5000126	75.16666979	255
222.000002	125.0000001	0	255
174.0000048	119.0000005	0	255
153.0000061	51.00000076	0	255
0	127	0	255
9.000000414	111.000001	17.66666751	255
18.00000083	95.00000194	35.33333503	255
27.00000029	79.00000289	53.00000064	255
